type;exec;size;slave;round_trip_time;latency
portal;20;1048576;4;2999;1499.50
portal;20;1048576;5;3002;1501.00
portal;20;1048576;6;3006;1503.00
portal;20;1048576;7;3002;1501.00
portal;20;1048576;8;3003;1501.50
portal;20;1048576;9;3013;1506.50
portal;20;1048576;10;3005;1502.50
portal;20;1048576;11;3011;1505.50
portal;20;1048576;12;3002;1501.00
portal;20;1048576;13;3003;1501.50
portal;20;1048576;14;3007;1503.50
portal;20;1048576;15;3004;1502.00
portal;21;1048576;0;3002;1501.00
portal;21;1048576;1;2999;1499.50
portal;21;1048576;2;3003;1501.50
portal;21;1048576;3;3000;1500.00
portal;21;1048576;4;2997;1498.50
portal;21;1048576;5;3006;1503.00
portal;21;1048576;6;3001;1500.50
portal;21;1048576;7;3002;1501.00
portal;21;1048576;8;3001;1500.50
portal;21;1048576;9;3003;1501.50
portal;21;1048576;10;3002;1501.00
portal;21;1048576;11;3010;1505.00
portal;21;1048576;12;3000;1500.00
portal;21;1048576;13;3010;1505.00
portal;21;1048576;14;3001;1500.50
portal;21;1048576;15;3000;1500.00
portal;22;1048576;0;2999;1499.50
portal;22;1048576;1;3002;1501.00
portal;22;1048576;2;3004;1502.00
portal;22;1048576;3;3005;1502.50
portal;22;1048576;4;3010;1505.00
portal;22;1048576;5;3002;1501.00
portal;22;1048576;6;3008;1504.00
portal;22;1048576;7;3000;1500.00
portal;22;1048576;8;2999;1499.50
portal;22;1048576;9;3004;1502.00
portal;22;1048576;10;3001;1500.50
portal;22;1048576;11;3000;1500.00
portal;22;1048576;12;2997;1498.50
portal;22;1048576;13;3002;1501.00
portal;22;1048576;14;3005;1502.50
portal;22;1048576;15;3005;1502.50
portal;23;1048576;0;3006;1503.00
portal;23;1048576;1;3013;1506.50
portal;23;1048576;2;3006;1503.00
portal;23;1048576;3;3003;1501.50
portal;23;1048576;4;2997;1498.50
portal;23;1048576;5;3000;1500.00
portal;23;1048576;6;3004;1502.00
portal;23;1048576;7;3004;1502.00
portal;23;1048576;8;3004;1502.00
portal;23;1048576;9;3001;1500.50
portal;23;1048576;10;2998;1499.00
portal;23;1048576;11;3004;1502.00
portal;23;1048576;12;3005;1502.50
portal;23;1048576;13;3008;1504.00
portal;23;1048576;14;3003;1501.50
portal;23;1048576;15;3006;1503.00
portal;24;1048576;0;3000;1500.00
portal;24;1048576;1;3004;1502.00
portal;24;1048576;2;3006;1503.00
portal;24;1048576;3;3007;1503.50
portal;24;1048576;4;2997;1498.50
portal;24;1048576;5;3006;1503.00
portal;24;1048576;6;3008;1504.00
portal;24;1048576;7;3005;1502.50
portal;24;1048576;8;2998;1499.00
portal;24;1048576;9;3000;1500.00
portal;24;1048576;10;3004;1502.00
portal;24;1048576;11;3000;1500.00
portal;24;1048576;12;3006;1503.00
portal;24;1048576;13;3005;1502.50
portal;24;1048576;14;3003;1501.50
portal;24;1048576;15;3012;1506.00
portal;25;1048576;0;2998;1499.00
portal;25;1048576;1;2999;1499.50
portal;25;1048576;2;3000;1500.00
portal;25;1048576;3;3004;1502.00
portal;25;1048576;4;2998;1499.00
portal;25;1048576;5;3003;1501.50
portal;25;1048576;6;3001;1500.50
portal;25;1048576;7;3000;1500.00
portal;25;1048576;8;2998;1499.00
portal;25;1048576;9;3005;1502.50
portal;25;1048576;10;3003;1501.50
portal;25;1048576;11;3004;1502.00
portal;25;1048576;12;2998;1499.00
portal;25;1048576;13;3000;1500.00
portal;25;1048576;14;2998;1499.00
portal;25;1048576;15;3007;1503.50
portal;26;1048576;0;2994;1497.00
portal;26;1048576;1;3002;1501.00
portal;26;1048576;2;3010;1505.00
portal;26;1048576;3;3003;1501.50
portal;26;1048576;4;2999;1499.50
portal;26;1048576;5;3001;1500.50
portal;26;1048576;6;3000;1500.00
portal;26;1048576;7;3020;1510.00
portal;26;1048576;8;2994;1497.00
portal;26;1048576;9;3003;1501.50
portal;26;1048576;10;3010;1505.00
portal;26;1048576;11;3008;1504.00
portal;26;1048576;12;2999;1499.50
portal;26;1048576;13;3002;1501.00
portal;26;1048576;14;3006;1503.00
portal;26;1048576;15;3005;1502.50
portal;27;1048576;0;2997;1498.50
portal;27;1048576;1;3001;1500.50
portal;27;1048576;2;3003;1501.50
portal;27;1048576;3;3008;1504.00
portal;27;1048576;4;3000;1500.00
portal;27;1048576;5;3003;1501.50
portal;27;1048576;6;3003;1501.50
portal;27;1048576;7;3002;1501.00
portal;27;1048576;8;2997;1498.50
portal;27;1048576;9;3010;1505.00
portal;27;1048576;10;3005;1502.50
portal;27;1048576;11;3018;1509.00
portal;27;1048576;12;3002;1501.00
portal;27;1048576;13;3001;1500.50
portal;27;1048576;14;3003;1501.50
portal;27;1048576;15;2998;1499.00
portal;28;1048576;0;2996;1498.00
portal;28;1048576;1;3001;1500.50
portal;28;1048576;2;3009;1504.50
portal;28;1048576;3;2999;1499.50
portal;28;1048576;4;3001;1500.50
portal;28;1048576;5;3001;1500.50
portal;28;1048576;6;3000;1500.00
portal;28;1048576;7;3004;1502.00
portal;28;1048576;8;3003;1501.50
portal;28;1048576;9;3005;1502.50
portal;28;1048576;10;3007;1503.50
portal;28;1048576;11;3003;1501.50
portal;28;1048576;12;2999;1499.50
portal;28;1048576;13;3002;1501.00
portal;28;1048576;14;2999;1499.50
portal;28;1048576;15;3007;1503.50
portal;29;1048576;0;3001;1500.50
portal;29;1048576;1;3008;1504.00
portal;29;1048576;2;3006;1503.00
portal;29;1048576;3;3009;1504.50
portal;29;1048576;4;2997;1498.50
portal;29;1048576;5;3005;1502.50
portal;29;1048576;6;3007;1503.50
portal;29;1048576;7;3008;1504.00
portal;29;1048576;8;2996;1498.00
portal;29;1048576;9;3001;1500.50
portal;29;1048576;10;3003;1501.50
portal;29;1048576;11;3004;1502.00
portal;29;1048576;12;3004;1502.00
portal;29;1048576;13;3014;1507.00
portal;29;1048576;14;3003;1501.50
portal;29;1048576;15;3004;1502.00
portal;30;1048576;0;2995;1497.50
portal;30;1048576;1;3005;1502.50
portal;30;1048576;2;3004;1502.00
portal;30;1048576;3;3001;1500.50
portal;30;1048576;4;2998;1499.00
portal;30;1048576;5;3003;1501.50
portal;30;1048576;6;3006;1503.00
portal;30;1048576;7;3003;1501.50
portal;30;1048576;8;3000;1500.00
portal;30;1048576;9;3000;1500.00
portal;30;1048576;10;3015;1507.50
portal;30;1048576;11;3006;1503.00
portal;30;1048576;12;2999;1499.50
portal;30;1048576;13;3001;1500.50
portal;30;1048576;14;3003;1501.50
portal;30;1048576;15;3004;1502.00
portal;31;1048576;0;2999;1499.50
portal;31;1048576;1;3004;1502.00
portal;31;1048576;2;3003;1501.50
portal;31;1048576;3;3003;1501.50
portal;31;1048576;4;2994;1497.00
portal;31;1048576;5;3007;1503.50
portal;31;1048576;6;3000;1500.00
portal;31;1048576;7;3005;1502.50
portal;31;1048576;8;3001;1500.50
portal;31;1048576;9;3007;1503.50
portal;31;1048576;10;3006;1503.00
portal;31;1048576;11;3007;1503.50
portal;31;1048576;12;2997;1498.50
portal;31;1048576;13;2998;1499.00
portal;31;1048576;14;3001;1500.50
portal;31;1048576;15;3039;1519.50
